id,timestamp,item,co_op,loc,supply,price,year,month,week,day,yemon,holiday
CB_A_J_20210521,2021-05-21,CB,A,J,0.0,0.0,2021,5,20,4,2021-05,0
CB_A_J_20210522,2021-05-22,CB,A,J,3.0,8.5,2021,5,20,5,2021-05,0
CB_A_J_20210523,2021-05-23,CB,A,J,0.0,0.0,2021,5,20,6,2021-05,0
CB_A_J_20210524,2021-05-24,CB,A,J,0.0,0.0,2021,5,21,0,2021-05,0
CB_A_J_20210525,2021-05-25,CB,A,J,1.3,8.0,2021,5,21,1,2021-05,0
CB_A_J_20210526,2021-05-26,CB,A,J,0.0,0.0,2021,5,21,2,2021-05,0
CB_A_J_20210527,2021-05-27,CB,A,J,0.0,0.0,2021,5,21,3,2021-05,0
CB_A_J_20210528,2021-05-28,CB,A,J,0.0,0.0,2021,5,21,4,2021-05,0
CB_A_J_20210529,2021-05-29,CB,A,J,0.0,0.0,2021,5,21,5,2021-05,0
CB_A_J_20210530,2021-05-30,CB,A,J,0.0,0.0,2021,5,21,6,2021-05,0
CB_A_J_20210531,2021-05-31,CB,A,J,0.0,0.0,2021,5,22,0,2021-05,0
CB_A_J_20210601,2021-06-01,CB,A,J,0.0,0.0,2021,6,22,1,2021-06,0
CB_A_J_20210602,2021-06-02,CB,A,J,0.0,0.0,2021,6,22,2,2021-06,0
CB_A_J_20210603,2021-06-03,CB,A,J,0.0,0.0,2021,6,22,3,2021-06,0
CB_A_J_20210604,2021-06-04,CB,A,J,0.0,0.0,2021,6,22,4,2021-06,0
CB_A_J_20210605,2021-06-05,CB,A,J,0.0,0.0,2021,6,22,5,2021-06,0
CB_A_J_20210606,2021-06-06,CB,A,J,0.0,0.0,2021,6,22,6,2021-06,1
CB_A_J_20210607,2021-06-07,CB,A,J,0.0,0.0,2021,6,23,0,2021-06,0
CB_A_J_20210608,2021-06-08,CB,A,J,0.0,0.0,2021,6,23,1,2021-06,0
CB_A_J_20210609,2021-06-09,CB,A,J,0.0,0.0,2021,6,23,2,2021-06,0
CB_A_J_20210610,2021-06-10,CB,A,J,0.0,0.0,2021,6,23,3,2021-06,0
CB_A_J_20210611,2021-06-11,CB,A,J,0.0,0.0,2021,6,23,4,2021-06,0
CB_A_J_20210612,2021-06-12,CB,A,J,0.0,0.0,2021,6,23,5,2021-06,0
CB_A_J_20210613,2021-06-13,CB,A,J,0.0,0.0,2021,6,23,6,2021-06,0
CB_A_J_20210614,2021-06-14,CB,A,J,0.0,0.0,2021,6,24,0,2021-06,0
CB_A_J_20210615,2021-06-15,CB,A,J,0.0,0.0,2021,6,24,1,2021-06,0
CB_A_J_20210616,2021-06-16,CB,A,J,0.0,0.0,2021,6,24,2,2021-06,0
CB_A_J_20210617,2021-06-17,CB,A,J,0.0,0.0,2021,6,24,3,2021-06,0
CB_A_J_20210618,2021-06-18,CB,A,J,0.0,0.0,2021,6,24,4,2021-06,0
CB_A_J_20210619,2021-06-19,CB,A,J,0.0,0.0,2021,6,24,5,2021-06,0
CB_A_J_20210620,2021-06-20,CB,A,J,0.0,0.0,2021,6,24,6,2021-06,0
CB_A_J_20210621,2021-06-21,CB,A,J,0.0,0.0,2021,6,25,0,2021-06,0
CB_A_J_20210622,2021-06-22,CB,A,J,0.0,0.0,2021,6,25,1,2021-06,0
CB_A_J_20210623,2021-06-23,CB,A,J,0.0,0.0,2021,6,25,2,2021-06,0
CB_A_J_20210624,2021-06-24,CB,A,J,0.0,0.0,2021,6,25,3,2021-06,0
CB_A_J_20210625,2021-06-25,CB,A,J,0.0,0.0,2021,6,25,4,2021-06,0
CB_A_J_20210626,2021-06-26,CB,A,J,0.0,0.0,2021,6,25,5,2021-06,0
CB_A_J_20210627,2021-06-27,CB,A,J,0.0,0.0,2021,6,25,6,2021-06,0
CB_A_J_20210628,2021-06-28,CB,A,J,0.0,0.0,2021,6,26,0,2021-06,0
CB_A_J_20210629,2021-06-29,CB,A,J,0.0,0.0,2021,6,26,1,2021-06,0
CB_A_J_20210630,2021-06-30,CB,A,J,0.0,0.0,2021,6,26,2,2021-06,0
CB_A_J_20210701,2021-07-01,CB,A,J,0.0,0.0,2021,7,26,3,2021-07,0
CB_A_J_20210702,2021-07-02,CB,A,J,0.0,0.0,2021,7,26,4,2021-07,0
CB_A_J_20210703,2021-07-03,CB,A,J,0.0,0.0,2021,7,26,5,2021-07,0
CB_A_J_20210704,2021-07-04,CB,A,J,0.0,0.0,2021,7,26,6,2021-07,0
CB_A_J_20210705,2021-07-05,CB,A,J,0.0,0.0,2021,7,27,0,2021-07,0
CB_A_J_20210706,2021-07-06,CB,A,J,0.0,0.0,2021,7,27,1,2021-07,0
CB_A_J_20210707,2021-07-07,CB,A,J,0.0,0.0,2021,7,27,2,2021-07,0
CB_A_J_20210708,2021-07-08,CB,A,J,0.0,0.0,2021,7,27,3,2021-07,0
CB_A_J_20210709,2021-07-09,CB,A,J,0.0,0.0,2021,7,27,4,2021-07,0
CB_A_J_20210710,2021-07-10,CB,A,J,0.0,0.0,2021,7,27,5,2021-07,0
CB_A_J_20210711,2021-07-11,CB,A,J,0.0,0.0,2021,7,27,6,2021-07,0
CB_A_J_20210712,2021-07-12,CB,A,J,0.0,0.0,2021,7,28,0,2021-07,0
CB_A_J_20210713,2021-07-13,CB,A,J,0.0,0.0,2021,7,28,1,2021-07,0
CB_A_J_20210714,2021-07-14,CB,A,J,0.0,0.0,2021,7,28,2,2021-07,0
CB_A_J_20210715,2021-07-15,CB,A,J,0.0,0.0,2021,7,28,3,2021-07,0
CB_A_J_20210716,2021-07-16,CB,A,J,0.0,0.0,2021,7,28,4,2021-07,0
CB_A_J_20210717,2021-07-17,CB,A,J,0.0,0.0,2021,7,28,5,2021-07,0
CB_A_J_20210718,2021-07-18,CB,A,J,0.0,0.0,2021,7,28,6,2021-07,0
CB_A_J_20210719,2021-07-19,CB,A,J,0.0,0.0,2021,7,29,0,2021-07,0
CB_A_J_20210720,2021-07-20,CB,A,J,0.0,0.0,2021,7,29,1,2021-07,0
CB_A_J_20210721,2021-07-21,CB,A,J,0.0,0.0,2021,7,29,2,2021-07,0
CB_A_J_20210722,2021-07-22,CB,A,J,0.0,0.0,2021,7,29,3,2021-07,0
CB_A_J_20210723,2021-07-23,CB,A,J,0.0,0.0,2021,7,29,4,2021-07,0
CB_A_J_20210724,2021-07-24,CB,A,J,0.0,0.0,2021,7,29,5,2021-07,0
CB_A_J_20210725,2021-07-25,CB,A,J,0.0,0.0,2021,7,29,6,2021-07,0
CB_A_J_20210726,2021-07-26,CB,A,J,0.0,0.0,2021,7,30,0,2021-07,0
CB_A_J_20210727,2021-07-27,CB,A,J,0.0,0.0,2021,7,30,1,2021-07,0
CB_A_J_20210728,2021-07-28,CB,A,J,0.0,0.0,2021,7,30,2,2021-07,0
CB_A_J_20210729,2021-07-29,CB,A,J,0.0,0.0,2021,7,30,3,2021-07,0
CB_A_J_20210730,2021-07-30,CB,A,J,0.0,0.0,2021,7,30,4,2021-07,0
CB_A_J_20210731,2021-07-31,CB,A,J,0.0,0.0,2021,7,30,5,2021-07,0
CB_A_J_20210801,2021-08-01,CB,A,J,0.0,0.0,2021,8,30,6,2021-08,0
CB_A_J_20210802,2021-08-02,CB,A,J,0.0,0.0,2021,8,31,0,2021-08,0
CB_A_J_20210803,2021-08-03,CB,A,J,0.0,0.0,2021,8,31,1,2021-08,0
CB_A_J_20210804,2021-08-04,CB,A,J,0.0,0.0,2021,8,31,2,2021-08,0
CB_A_J_20210805,2021-08-05,CB,A,J,0.0,0.0,2021,8,31,3,2021-08,0
CB_A_J_20210806,2021-08-06,CB,A,J,0.0,0.0,2021,8,31,4,2021-08,0
CB_A_J_20210807,2021-08-07,CB,A,J,0.0,0.0,2021,8,31,5,2021-08,0
CB_A_J_20210808,2021-08-08,CB,A,J,0.0,0.0,2021,8,31,6,2021-08,0
CB_A_J_20210809,2021-08-09,CB,A,J,0.0,0.0,2021,8,32,0,2021-08,0
CB_A_J_20210810,2021-08-10,CB,A,J,3.52,9.25,2021,8,32,1,2021-08,0
CB_A_J_20210811,2021-08-11,CB,A,J,0.0,0.0,2021,8,32,2,2021-08,0
CB_A_J_20210812,2021-08-12,CB,A,J,0.0,0.0,2021,8,32,3,2021-08,0
CB_A_J_20210813,2021-08-13,CB,A,J,0.0,0.0,2021,8,32,4,2021-08,0
CB_A_J_20210814,2021-08-14,CB,A,J,0.0,0.0,2021,8,32,5,2021-08,0
CB_A_J_20210815,2021-08-15,CB,A,J,0.0,0.0,2021,8,32,6,2021-08,1
CB_A_J_20210816,2021-08-16,CB,A,J,0.0,0.0,2021,8,33,0,2021-08,1
CB_A_J_20210817,2021-08-17,CB,A,J,0.0,0.0,2021,8,33,1,2021-08,0
CB_A_J_20210818,2021-08-18,CB,A,J,2.64,11.0,2021,8,33,2,2021-08,0
CB_A_J_20210819,2021-08-19,CB,A,J,0.0,0.0,2021,8,33,3,2021-08,0
CB_A_J_20210820,2021-08-20,CB,A,J,0.0,0.0,2021,8,33,4,2021-08,0
CB_A_J_20210821,2021-08-21,CB,A,J,0.0,0.0,2021,8,33,5,2021-08,0
CB_A_J_20210822,2021-08-22,CB,A,J,0.0,0.0,2021,8,33,6,2021-08,0
CB_A_J_20210823,2021-08-23,CB,A,J,0.0,0.0,2021,8,34,0,2021-08,0
CB_A_J_20210824,2021-08-24,CB,A,J,0.0,0.0,2021,8,34,1,2021-08,0
CB_A_J_20210825,2021-08-25,CB,A,J,0.0,0.0,2021,8,34,2,2021-08,0
CB_A_J_20210826,2021-08-26,CB,A,J,0.0,0.0,2021,8,34,3,2021-08,0
CB_A_J_20210827,2021-08-27,CB,A,J,0.0,0.0,2021,8,34,4,2021-08,0
CB_A_J_20210828,2021-08-28,CB,A,J,0.0,0.0,2021,8,34,5,2021-08,0
CB_A_J_20210829,2021-08-29,CB,A,J,0.0,0.0,2021,8,34,6,2021-08,0
CB_A_J_20210830,2021-08-30,CB,A,J,0.0,0.0,2021,8,35,0,2021-08,0
CB_A_J_20210831,2021-08-31,CB,A,J,0.0,0.0,2021,8,35,1,2021-08,0
CB_A_J_20210901,2021-09-01,CB,A,J,0.0,0.0,2021,9,35,2,2021-09,0
CB_A_J_20210902,2021-09-02,CB,A,J,0.0,0.0,2021,9,35,3,2021-09,0
CB_A_J_20210903,2021-09-03,CB,A,J,0.0,0.0,2021,9,35,4,2021-09,0
CB_A_J_20210904,2021-09-04,CB,A,J,0.0,0.0,2021,9,35,5,2021-09,0
CB_A_J_20210905,2021-09-05,CB,A,J,0.0,0.0,2021,9,35,6,2021-09,0
CB_A_J_20210906,2021-09-06,CB,A,J,0.0,0.0,2021,9,36,0,2021-09,0
CB_A_J_20210907,2021-09-07,CB,A,J,0.0,0.0,2021,9,36,1,2021-09,0
CB_A_J_20210908,2021-09-08,CB,A,J,0.0,0.0,2021,9,36,2,2021-09,0
CB_A_J_20210909,2021-09-09,CB,A,J,0.0,0.0,2021,9,36,3,2021-09,0
CB_A_J_20210910,2021-09-10,CB,A,J,0.0,0.0,2021,9,36,4,2021-09,0
CB_A_J_20210911,2021-09-11,CB,A,J,0.0,0.0,2021,9,36,5,2021-09,0
CB_A_J_20210912,2021-09-12,CB,A,J,0.0,0.0,2021,9,36,6,2021-09,0
CB_A_J_20210913,2021-09-13,CB,A,J,0.0,0.0,2021,9,37,0,2021-09,0
CB_A_J_20210914,2021-09-14,CB,A,J,0.0,0.0,2021,9,37,1,2021-09,0
CB_A_J_20210915,2021-09-15,CB,A,J,0.0,0.0,2021,9,37,2,2021-09,0
CB_A_J_20210916,2021-09-16,CB,A,J,0.0,0.0,2021,9,37,3,2021-09,0
CB_A_J_20210917,2021-09-17,CB,A,J,0.0,0.0,2021,9,37,4,2021-09,0
CB_A_J_20210918,2021-09-18,CB,A,J,0.0,0.0,2021,9,37,5,2021-09,0
CB_A_J_20210919,2021-09-19,CB,A,J,0.0,0.0,2021,9,37,6,2021-09,0
CB_A_J_20210920,2021-09-20,CB,A,J,0.0,0.0,2021,9,38,0,2021-09,1
CB_A_J_20210921,2021-09-21,CB,A,J,0.0,0.0,2021,9,38,1,2021-09,1
CB_A_J_20210922,2021-09-22,CB,A,J,0.0,0.0,2021,9,38,2,2021-09,1
CB_A_J_20210923,2021-09-23,CB,A,J,0.0,0.0,2021,9,38,3,2021-09,0
CB_A_J_20210924,2021-09-24,CB,A,J,0.0,0.0,2021,9,38,4,2021-09,0
CB_A_J_20210925,2021-09-25,CB,A,J,0.0,0.0,2021,9,38,5,2021-09,0
CB_A_J_20210926,2021-09-26,CB,A,J,0.0,0.0,2021,9,38,6,2021-09,0
CB_A_J_20210927,2021-09-27,CB,A,J,0.0,0.0,2021,9,39,0,2021-09,0
CB_A_J_20210928,2021-09-28,CB,A,J,0.0,0.0,2021,9,39,1,2021-09,0
CB_A_J_20210929,2021-09-29,CB,A,J,0.0,0.0,2021,9,39,2,2021-09,0
CB_A_J_20210930,2021-09-30,CB,A,J,0.0,0.0,2021,9,39,3,2021-09,0
CB_A_J_20211001,2021-10-01,CB,A,J,0.0,0.0,2021,10,39,4,2021-10,0
CB_A_J_20211002,2021-10-02,CB,A,J,0.0,0.0,2021,10,39,5,2021-10,0
CB_A_J_20211003,2021-10-03,CB,A,J,0.0,0.0,2021,10,39,6,2021-10,1
CB_A_J_20211004,2021-10-04,CB,A,J,0.0,0.0,2021,10,40,0,2021-10,1
CB_A_J_20211005,2021-10-05,CB,A,J,0.0,0.0,2021,10,40,1,2021-10,0
CB_A_J_20211006,2021-10-06,CB,A,J,0.0,0.0,2021,10,40,2,2021-10,0
CB_A_J_20211007,2021-10-07,CB,A,J,0.0,0.0,2021,10,40,3,2021-10,0
CB_A_J_20211008,2021-10-08,CB,A,J,0.0,0.0,2021,10,40,4,2021-10,0
CB_A_J_20211009,2021-10-09,CB,A,J,0.0,0.0,2021,10,40,5,2021-10,1
CB_A_J_20211010,2021-10-10,CB,A,J,0.0,0.0,2021,10,40,6,2021-10,0
CB_A_J_20211011,2021-10-11,CB,A,J,0.0,0.0,2021,10,41,0,2021-10,1
CB_A_J_20211012,2021-10-12,CB,A,J,0.0,0.0,2021,10,41,1,2021-10,0
CB_A_J_20211013,2021-10-13,CB,A,J,0.0,0.0,2021,10,41,2,2021-10,0
CB_A_J_20211014,2021-10-14,CB,A,J,0.0,0.0,2021,10,41,3,2021-10,0
CB_A_J_20211015,2021-10-15,CB,A,J,0.0,0.0,2021,10,41,4,2021-10,0
CB_A_J_20211016,2021-10-16,CB,A,J,0.0,0.0,2021,10,41,5,2021-10,0
CB_A_J_20211017,2021-10-17,CB,A,J,0.0,0.0,2021,10,41,6,2021-10,0
CB_A_J_20211018,2021-10-18,CB,A,J,0.0,0.0,2021,10,42,0,2021-10,0
CB_A_J_20211019,2021-10-19,CB,A,J,0.0,0.0,2021,10,42,1,2021-10,0
CB_A_J_20211020,2021-10-20,CB,A,J,0.0,0.0,2021,10,42,2,2021-10,0
CB_A_J_20211021,2021-10-21,CB,A,J,0.0,0.0,2021,10,42,3,2021-10,0
CB_A_J_20211022,2021-10-22,CB,A,J,0.0,0.0,2021,10,42,4,2021-10,0
CB_A_J_20211023,2021-10-23,CB,A,J,0.0,0.0,2021,10,42,5,2021-10,0
CB_A_J_20211024,2021-10-24,CB,A,J,0.0,0.0,2021,10,42,6,2021-10,0
CB_A_J_20211025,2021-10-25,CB,A,J,0.0,0.0,2021,10,43,0,2021-10,0
CB_A_J_20211026,2021-10-26,CB,A,J,0.0,0.0,2021,10,43,1,2021-10,0
CB_A_J_20211027,2021-10-27,CB,A,J,0.0,0.0,2021,10,43,2,2021-10,0
CB_A_J_20211028,2021-10-28,CB,A,J,0.0,0.0,2021,10,43,3,2021-10,0
CB_A_J_20211029,2021-10-29,CB,A,J,0.0,0.0,2021,10,43,4,2021-10,0
CB_A_J_20211030,2021-10-30,CB,A,J,0.0,0.0,2021,10,43,5,2021-10,0
CB_A_J_20211031,2021-10-31,CB,A,J,0.0,0.0,2021,10,43,6,2021-10,0
CB_A_J_20211101,2021-11-01,CB,A,J,0.0,0.0,2021,11,44,0,2021-11,0
CB_A_J_20211102,2021-11-02,CB,A,J,0.0,0.0,2021,11,44,1,2021-11,0
CB_A_J_20211103,2021-11-03,CB,A,J,0.0,0.0,2021,11,44,2,2021-11,0
CB_A_J_20211104,2021-11-04,CB,A,J,0.0,0.0,2021,11,44,3,2021-11,0
CB_A_J_20211105,2021-11-05,CB,A,J,0.0,0.0,2021,11,44,4,2021-11,0
CB_A_J_20211106,2021-11-06,CB,A,J,0.0,0.0,2021,11,44,5,2021-11,0
CB_A_J_20211107,2021-11-07,CB,A,J,0.0,0.0,2021,11,44,6,2021-11,0
CB_A_J_20211108,2021-11-08,CB,A,J,0.0,0.0,2021,11,45,0,2021-11,0
CB_A_J_20211109,2021-11-09,CB,A,J,0.0,0.0,2021,11,45,1,2021-11,0
CB_A_J_20211110,2021-11-10,CB,A,J,0.0,0.0,2021,11,45,2,2021-11,0
CB_A_J_20211111,2021-11-11,CB,A,J,0.0,0.0,2021,11,45,3,2021-11,0
CB_A_J_20211112,2021-11-12,CB,A,J,0.0,0.0,2021,11,45,4,2021-11,0
CB_A_J_20211113,2021-11-13,CB,A,J,0.0,0.0,2021,11,45,5,2021-11,0
CB_A_J_20211114,2021-11-14,CB,A,J,0.0,0.0,2021,11,45,6,2021-11,0
CB_A_J_20211115,2021-11-15,CB,A,J,0.0,0.0,2021,11,46,0,2021-11,0
CB_A_J_20211116,2021-11-16,CB,A,J,0.0,0.0,2021,11,46,1,2021-11,0
CB_A_J_20211117,2021-11-17,CB,A,J,0.0,0.0,2021,11,46,2,2021-11,0
CB_A_J_20211118,2021-11-18,CB,A,J,0.0,0.0,2021,11,46,3,2021-11,0
CB_A_J_20211119,2021-11-19,CB,A,J,1.0,10.9,2021,11,46,4,2021-11,0
CB_A_J_20211120,2021-11-20,CB,A,J,0.7,12.5,2021,11,46,5,2021-11,0
CB_A_J_20211121,2021-11-21,CB,A,J,0.0,0.0,2021,11,46,6,2021-11,0
CB_A_J_20211122,2021-11-22,CB,A,J,2.0,13.0,2021,11,47,0,2021-11,0
CB_A_J_20211123,2021-11-23,CB,A,J,0.0,0.0,2021,11,47,1,2021-11,0
CB_A_J_20211124,2021-11-24,CB,A,J,1.0,14.0,2021,11,47,2,2021-11,0
CB_A_J_20211125,2021-11-25,CB,A,J,0.0,0.0,2021,11,47,3,2021-11,0
CB_A_J_20211126,2021-11-26,CB,A,J,2.0,13.0,2021,11,47,4,2021-11,0
CB_A_J_20211127,2021-11-27,CB,A,J,4.9,12.52,2021,11,47,5,2021-11,0
CB_A_J_20211128,2021-11-28,CB,A,J,0.0,0.0,2021,11,47,6,2021-11,0
CB_A_J_20211129,2021-11-29,CB,A,J,3.3,13.09,2021,11,48,0,2021-11,0
CB_A_J_20211130,2021-11-30,CB,A,J,3.5,14.64,2021,11,48,1,2021-11,0
CB_A_J_20211201,2021-12-01,CB,A,J,4.9,12.89,2021,12,48,2,2021-12,0
CB_A_J_20211202,2021-12-02,CB,A,J,4.2,12.55,2021,12,48,3,2021-12,0
CB_A_J_20211203,2021-12-03,CB,A,J,4.4,12.84,2021,12,48,4,2021-12,0
CB_A_J_20211204,2021-12-04,CB,A,J,5.4,12.56,2021,12,48,5,2021-12,0
CB_A_J_20211205,2021-12-05,CB,A,J,0.0,0.0,2021,12,48,6,2021-12,0
CB_A_J_20211206,2021-12-06,CB,A,J,3.7,12.53,2021,12,49,0,2021-12,0
CB_A_J_20211207,2021-12-07,CB,A,J,3.9,12.54,2021,12,49,1,2021-12,0
CB_A_J_20211208,2021-12-08,CB,A,J,2.2,7.0,2021,12,49,2,2021-12,0
CB_A_J_20211209,2021-12-09,CB,A,J,0.0,0.0,2021,12,49,3,2021-12,0
CB_A_J_20211210,2021-12-10,CB,A,J,1.0,7.5,2021,12,49,4,2021-12,0
CB_A_J_20211211,2021-12-11,CB,A,J,0.0,0.0,2021,12,49,5,2021-12,0
CB_A_J_20211212,2021-12-12,CB,A,J,0.0,0.0,2021,12,49,6,2021-12,0
CB_A_J_20211213,2021-12-13,CB,A,J,4.6,12.17,2021,12,50,0,2021-12,0
CB_A_J_20211214,2021-12-14,CB,A,J,0.1,6.0,2021,12,50,1,2021-12,0
CB_A_J_20211215,2021-12-15,CB,A,J,0.5,8.5,2021,12,50,2,2021-12,0
CB_A_J_20211216,2021-12-16,CB,A,J,2.1,11.24,2021,12,50,3,2021-12,0
CB_A_J_20211217,2021-12-17,CB,A,J,4.4,11.27,2021,12,50,4,2021-12,0
CB_A_J_20211218,2021-12-18,CB,A,J,0.0,0.0,2021,12,50,5,2021-12,0
CB_A_J_20211219,2021-12-19,CB,A,J,0.0,0.0,2021,12,50,6,2021-12,0
CB_A_J_20211220,2021-12-20,CB,A,J,0.0,0.0,2021,12,51,0,2021-12,0
CB_A_J_20211221,2021-12-21,CB,A,J,0.6,13.0,2021,12,51,1,2021-12,0
CB_A_J_20211222,2021-12-22,CB,A,J,2.0,13.75,2021,12,51,2,2021-12,0
CB_A_J_20211223,2021-12-23,CB,A,J,6.0,13.0,2021,12,51,3,2021-12,0
CB_A_J_20211224,2021-12-24,CB,A,J,2.2,12.86,2021,12,51,4,2021-12,0
CB_A_J_20211225,2021-12-25,CB,A,J,1.1,13.0,2021,12,51,5,2021-12,0
CB_A_J_20211226,2021-12-26,CB,A,J,0.0,0.0,2021,12,51,6,2021-12,0
CB_A_J_20211227,2021-12-27,CB,A,J,2.7,12.07,2021,12,52,0,2021-12,0
CB_A_J_20211228,2021-12-28,CB,A,J,0.2,8.5,2021,12,52,1,2021-12,0
CB_A_J_20211229,2021-12-29,CB,A,J,6.0,13.0,2021,12,52,2,2021-12,0
CB_A_J_20211230,2021-12-30,CB,A,J,1.0,13.0,2021,12,52,3,2021-12,0
CB_A_J_20211231,2021-12-31,CB,A,J,3.0,13.0,2021,12,52,4,2021-12,0
CB_A_J_20220101,2022-01-01,CB,A,J,0.0,0.0,2022,1,52,5,2022-01,1
CB_A_J_20220102,2022-01-02,CB,A,J,0.0,0.0,2022,1,52,6,2022-01,0
CB_A_J_20220103,2022-01-03,CB,A,J,0.3,8.5,2022,1,1,0,2022-01,0
CB_A_J_20220104,2022-01-04,CB,A,J,4.2,9.69,2022,1,1,1,2022-01,0
CB_A_J_20220105,2022-01-05,CB,A,J,2.1,11.98,2022,1,1,2,2022-01,0
CB_A_J_20220106,2022-01-06,CB,A,J,1.1,12.0,2022,1,1,3,2022-01,0
CB_A_J_20220107,2022-01-07,CB,A,J,4.0,10.84,2022,1,1,4,2022-01,0
CB_A_J_20220108,2022-01-08,CB,A,J,4.8,13.46,2022,1,1,5,2022-01,0
CB_A_J_20220109,2022-01-09,CB,A,J,0.0,0.0,2022,1,1,6,2022-01,0
CB_A_J_20220110,2022-01-10,CB,A,J,5.0,7.15,2022,1,2,0,2022-01,0
CB_A_J_20220111,2022-01-11,CB,A,J,1.0,12.5,2022,1,2,1,2022-01,0
CB_A_J_20220112,2022-01-12,CB,A,J,2.0,10.0,2022,1,2,2,2022-01,0
CB_A_J_20220113,2022-01-13,CB,A,J,3.5,6.14,2022,1,2,3,2022-01,0
CB_A_J_20220114,2022-01-14,CB,A,J,4.0,10.0,2022,1,2,4,2022-01,0
CB_A_J_20220115,2022-01-15,CB,A,J,1.7,9.82,2022,1,2,5,2022-01,0
CB_A_J_20220116,2022-01-16,CB,A,J,0.0,0.0,2022,1,2,6,2022-01,0
CB_A_J_20220117,2022-01-17,CB,A,J,3.9,10.31,2022,1,3,0,2022-01,0
CB_A_J_20220118,2022-01-18,CB,A,J,2.2,9.27,2022,1,3,1,2022-01,0
CB_A_J_20220119,2022-01-19,CB,A,J,1.6,12.25,2022,1,3,2,2022-01,0
CB_A_J_20220120,2022-01-20,CB,A,J,0.0,0.0,2022,1,3,3,2022-01,0
CB_A_J_20220121,2022-01-21,CB,A,J,5.5,9.14,2022,1,3,4,2022-01,0
CB_A_J_20220122,2022-01-22,CB,A,J,5.5,10.82,2022,1,3,5,2022-01,0
CB_A_J_20220123,2022-01-23,CB,A,J,0.0,0.0,2022,1,3,6,2022-01,0
CB_A_J_20220124,2022-01-24,CB,A,J,9.0,8.36,2022,1,4,0,2022-01,0
CB_A_J_20220125,2022-01-25,CB,A,J,12.1,9.16,2022,1,4,1,2022-01,0
CB_A_J_20220126,2022-01-26,CB,A,J,3.0,11.0,2022,1,4,2,2022-01,0
CB_A_J_20220127,2022-01-27,CB,A,J,22.68,10.84,2022,1,4,3,2022-01,0
CB_A_J_20220128,2022-01-28,CB,A,J,6.87,12.3,2022,1,4,4,2022-01,0
CB_A_J_20220129,2022-01-29,CB,A,J,0.5,6.0,2022,1,4,5,2022-01,0
CB_A_J_20220130,2022-01-30,CB,A,J,5.0,10.0,2022,1,4,6,2022-01,0
CB_A_J_20220131,2022-01-31,CB,A,J,0.0,0.0,2022,1,5,0,2022-01,1
CB_A_J_20220201,2022-02-01,CB,A,J,0.0,0.0,2022,2,5,1,2022-02,1
CB_A_J_20220202,2022-02-02,CB,A,J,0.0,0.0,2022,2,5,2,2022-02,1
CB_A_J_20220203,2022-02-03,CB,A,J,0.0,0.0,2022,2,5,3,2022-02,0
CB_A_J_20220204,2022-02-04,CB,A,J,5.08,16.67,2022,2,5,4,2022-02,0
CB_A_J_20220205,2022-02-05,CB,A,J,4.8,10.86,2022,2,5,5,2022-02,0
CB_A_J_20220206,2022-02-06,CB,A,J,0.0,0.0,2022,2,5,6,2022-02,0
CB_A_J_20220207,2022-02-07,CB,A,J,20.02,12.07,2022,2,6,0,2022-02,0
CB_A_J_20220208,2022-02-08,CB,A,J,11.9,10.3,2022,2,6,1,2022-02,0
CB_A_J_20220209,2022-02-09,CB,A,J,8.65,11.28,2022,2,6,2,2022-02,0
CB_A_J_20220210,2022-02-10,CB,A,J,18.7,10.74,2022,2,6,3,2022-02,0
CB_A_J_20220211,2022-02-11,CB,A,J,17.65,10.52,2022,2,6,4,2022-02,0
CB_A_J_20220212,2022-02-12,CB,A,J,14.5,9.64,2022,2,6,5,2022-02,0
CB_A_J_20220213,2022-02-13,CB,A,J,0.0,0.0,2022,2,6,6,2022-02,0
CB_A_J_20220214,2022-02-14,CB,A,J,29.44,11.21,2022,2,7,0,2022-02,0
CB_A_J_20220215,2022-02-15,CB,A,J,6.44,16.67,2022,2,7,1,2022-02,0
CB_A_J_20220216,2022-02-16,CB,A,J,20.75,10.24,2022,2,7,2,2022-02,0
CB_A_J_20220217,2022-02-17,CB,A,J,7.35,16.67,2022,2,7,3,2022-02,0
CB_A_J_20220218,2022-02-18,CB,A,J,0.9,16.67,2022,2,7,4,2022-02,0
CB_A_J_20220219,2022-02-19,CB,A,J,3.0,10.0,2022,2,7,5,2022-02,0
CB_A_J_20220220,2022-02-20,CB,A,J,0.0,0.0,2022,2,7,6,2022-02,0
CB_A_J_20220221,2022-02-21,CB,A,J,23.9,11.18,2022,2,8,0,2022-02,0
CB_A_J_20220222,2022-02-22,CB,A,J,5.0,17.6,2022,2,8,1,2022-02,0
CB_A_J_20220223,2022-02-23,CB,A,J,13.4,10.86,2022,2,8,2,2022-02,0
CB_A_J_20220224,2022-02-24,CB,A,J,4.05,16.67,2022,2,8,3,2022-02,0
CB_A_J_20220225,2022-02-25,CB,A,J,3.05,14.3,2022,2,8,4,2022-02,0
CB_A_J_20220226,2022-02-26,CB,A,J,9.7,8.3,2022,2,8,5,2022-02,0
CB_A_J_20220227,2022-02-27,CB,A,J,0.0,0.0,2022,2,8,6,2022-02,0
CB_A_J_20220228,2022-02-28,CB,A,J,6.5,14.15,2022,2,9,0,2022-02,0
